ACC_NO,traveldelay_15min_sum,traveldelay_15min_mean,affected_segments_nunique,SEG_ID_crash_x,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,POLDIV,collision,heavy_ct,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,SEVERITY_2type,NO_VEH_2type,ST_LGT_good,Region,FRC,FRC_string,SPEED,KPH,edge_degree,SEG_ID_crash_y,ID,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,traveldelay_15min_sum_perseg,heavey_involve,roadwork
13757,11.517192922132207,0.2503737591767871,19,_13440001807414200,2021-10-16,920,9,Slight,Saturday,weekend,peak,No,Clear,Not raining,Daylight,3,1,ST,vehicle-vehicle,0,1262.090742029986,1550.2089128734012,1598.2382285060835,1522.1846312741293,42221.67405310395,1469.8784298629,Slight,equalorhigherthan2,good,NT,3,Secondary,50.0,60,6.733877174080345e-05,_13440001807414200,13440001807414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606168048533274,n,0.0
13779,3.3461608339739173,0.11950574407049705,7,_13440001386824201,2021-10-16,1627,16,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Daylight,1,1,CSW,single-vehicle,1,683.7058378400628,320.9902275206353,135.22807420855642,654.8874253642573,30443.70540833404,2500.9243934034,Slight,lessthan2,good,KL,2,Main,70.0,60,4.809912267200247e-05,_13440001386824201,13440001386824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4780229762819882,y,1.0
13788,70.55689715255065,0.6243973199340765,38,_13440003332996200,2021-10-16,1915,19,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,2,1,TST,vehicle-vehicle,0,356.41780459487313,75.76991666894048,1135.4131039422375,1102.1625045839064,26964.86161859764,7900.80566710002,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,60,5.771894720640296e-05,_13440003332996200,13440003332996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8567604513829117,n,0.0
13838,2.4331736028538686,0.08689905724478102,7,_13440001429868201,2021-10-18,1100,11,Slight,Monday,weekday,non-peak,No,Clear,Not raining,None,1,1,TM,single-vehicle,0,2055.740028799386,1882.3034232584137,1922.910394276668,3575.665917226231,43642.60481863468,248.8321727539,Slight,lessthan2,bad,NT,0,Main,70.0,120,5.771894720640296e-05,_13440001429868201,13440001429868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34759622897912407,n,1.0
13839,233.70853095186936,0.9348341238074774,104,_13440001478047200,2021-10-18,1142,11,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Not lit,2,1,WCH,vehicle-vehicle,0,1216.5438754494855,318.30574152942074,360.36122428190646,406.7084281788855,17626.288399415567,1438.6614042887,Slight,equalorhigherthan2,bad,HKI,5,Local,70.0,65,4.809912267200247e-05,_13440001478047200,13440001478047,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.247197412998744,n,0.0
13862,103.70434913742278,0.5516188783905467,58,_13440001298750200,2021-10-18,1915,19,Slight,Monday,weekday,peak,No,Clear,Not raining,Good,2,1,C,vehicle-vehicle,0,793.2201142060334,127.5451721104372,1857.1661472864373,669.8486827245089,35231.59709209052,8741.0729354925,Slight,equalorhigherthan2,good,HKI,2,Main,50.0,60,7.695859627520394e-05,_13440001298750200,13440001298750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7880060196107377,n,0.0
13863,106.40220251456556,0.5751470406192732,65,_13440003339395202,2021-10-18,1936,19,Slight,Monday,weekday,peak,No,Clear,Not raining,Good,1,1,C,single-vehicle,0,1072.406581964992,1009.4373481757464,2329.176390057287,327.92749477927725,42468.62740080169,4955.0807615473,Slight,lessthan2,good,HKI,2,Main,70.0,75,4.809912267200247e-05,_13440003339395202,13440003339395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.636956961762547,n,0.0
13902,90.05375559865206,0.8416238840995519,65,_13440003322038300,2021-10-19,1703,17,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Good,2,1,TST,vehicle-vehicle,0,312.1202976250148,176.1525160401474,1152.5358896371188,942.537875480772,31181.07126364766,7634.32691369566,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,60,5.771894720640296e-05,_13440003322038300,13440003322038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3854423938254163,n,1.0
13909,30.26145768566649,1.0807663459166603,7,_13440001338676202,2021-10-19,1903,19,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,1,NP,vehicle-vehicle,0,982.724427341062,636.5260777724762,641.3158506292727,2080.9342630293218,72446.08291858583,200.70623852,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,4.809912267200247e-05,_13440001338676202,13440001338676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.323065383666641,n,0.0
13936,103.86427379220757,0.979851639549128,45,_13440001170943201,2021-10-20,1315,13,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,NP,vehicle-vehicle,0,1010.517329388429,508.6491652217811,509.1946784970623,1924.5906133440487,23967.79305451155,17446.3246501775,Slight,equalorhigherthan2,bad,HKI,3,Secondary,50.0,60,3.847929813760197e-05,_13440001170943201,13440001170943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.308094973160168,n,0.0
13944,85.5527628562822,0.5248635758054123,53,_13440001694108200,2021-10-20,1540,15,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,WCH,vehicle-vehicle,0,1288.9292418937034,69.02465272572665,562.8755579512426,620.8562510418897,85007.0453571496,364.686618,Slight,equalorhigherthan2,bad,HKI,2,Main,70.0,60,5.771894720640296e-05,_13440001694108200,13440001694108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.6142030727600416,n,0.0
13971,31.566683374660645,0.5091400544300104,23,_13440001379159302,2021-10-21,837,8,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,3,1,W,vehicle-vehicle,0,2141.5642175895,420.514340732541,966.4611135962386,42.86985726612629,6016.5311273537645,399.480229,Slight,equalorhigherthan2,bad,HKI,7,Minor,50.0,20,4.809912267200247e-05,_13440001379159302,13440001379159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372464494550463,n,0.0
13974,8.97294474383837,0.3738726976599321,6,_13440001331666204,2021-10-21,1001,10,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,MK,single-vehicle,0,994.914402602559,867.1722713635592,387.0857528324931,1303.466682361669,57886.9663486185,1657.5260519944,Slight,lessthan2,good,KL,0,Main,100.0,120,3.847929813760197e-05,_13440001331666204,13440001331666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4954907906397283,n,1.0
14004,6.745803394441312,0.1297269883546406,13,_13440003337178202,2021-10-21,1924,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,2,1,WCH,vehicle-vehicle,0,1467.804561403285,248.91202444208568,795.1615295247306,731.3636849752646,66901.66151881548,65.12963,Slight,equalorhigherthan2,good,HKI,1,Main,70.0,100,3.847929813760197e-05,_13440003337178202,13440003337178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5189079534185624,n,0.0
14007,42.297082977669454,0.5354061136413855,33,_13440001043202200,2021-10-21,2150,21,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Good,2,1,CW,vehicle-vehicle,0,523.1576330827705,552.7233647014593,579.4679292914548,2801.3831068809923,15516.039464337202,7016.9052827684,Slight,equalorhigherthan2,good,HKI,5,Local,50.0,45,6.733877174080345e-05,_13440001043202200,13440001043202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2817297872021047,n,0.0
14045,46.767697322173255,1.1991717262095707,13,_13440003322013200,2021-10-22,1832,18,Slight,Friday,weekday,peak,No,Clear,Not raining,Good,2,1,C,vehicle-vehicle,0,84.4096009995034,208.31290770074767,2328.349437675104,473.58019633197057,33997.80186181829,0.0,Slight,equalorhigherthan2,good,HKI,1,Main,70.0,70,3.847929813760197e-05,_13440003322013200,13440003322013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597515178628712,n,0.0
14052,93.64406972741922,0.36579714737273133,77,_13440001294949200,2021-10-22,2040,20,Slight,Friday,weekday,peak,No,Clear,Not raining,Good,2,1,C,vehicle-vehicle,0,922.6483099386626,237.59522953580836,1963.5867022141483,527.8296676349861,37838.45112924034,474.966307734,Slight,equalorhigherthan2,good,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440001294949200,13440001294949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2161567497067431,n,0.0
14068,83.14566272251837,0.9668100316571903,41,_13440001470219202,2021-10-23,910,9,Slight,Saturday,weekend,peak,No,Clear,Not raining,Daylight,1,1,ST,single-vehicle,0,668.2339677612772,280.4239839482505,330.9592996252736,971.6477304164874,12595.37265588714,6773.39574321053,Slight,lessthan2,good,NT,6,Local,50.0,35,3.847929813760197e-05,_13440001470219202,13440001470219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027942993232155,n,0.0
14093,47.66047629407658,0.353040565141308,43,_13440001287313200,2021-10-23,1910,19,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,C,single-vehicle,1,1078.5758208122654,631.6786722718142,2218.1652856037963,786.697970753367,18747.46342302389,22585.2797554316,Slight,lessthan2,good,HKI,6,Local,70.0,35,4.809912267200247e-05,_13440001287313200,13440001287313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108383169629688,y,0.0
14098,125.74447168186805,0.6382968105678581,71,_13440001732508201,2021-10-23,2219,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,1,1,TP,vehicle-pedestrian,0,801.8594117565344,70.12544062148173,148.26774963810126,1256.5721644495488,19463.25445890484,1122.73365863434,Slight,lessthan2,good,NT,3,Secondary,50.0,60,5.771894720640296e-05,_13440001732508201,13440001732508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771048896927719,n,0.0
14107,26.616365854467205,0.20632841747648994,53,_13440001294949200,2021-10-24,536,5,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,C,vehicle-object,0,922.6396099305468,237.58632688734247,1963.5789450534548,527.8383920454608,37838.45112924034,474.966307734,Slight,lessthan2,good,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440001294949200,13440001294949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5021955821597586,n,0.0
14137,27.979391019596033,0.2351209329377818,38,_13440003345385200,2021-10-24,1557,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,HV,vehicle-vehicle,0,878.3724637648298,625.6100061795734,580.1368026770521,535.3617751648313,12639.605194451437,3338.5955397245,Slight,equalorhigherthan2,bad,HKI,5,Local,50.0,45,6.733877174080345e-05,_13440003345385200,13440003345385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7362997636735799,n,0.0
14140,7.1340812123970725,0.19816892256658536,11,_13440001142390200,2021-10-24,1626,16,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,1,1,W,single-vehicle,1,348.27964632326115,460.188728339708,1837.1333634745245,351.64020019120625,25883.53381592501,569.545425853,Slight,lessthan2,bad,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440001142390200,13440001142390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648552837490643,y,0.0
14184,96.2122375448833,1.336281077012268,31,_13440001622592201,2021-10-25,1350,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,KC,vehicle-vehicle,0,1013.5803550862104,749.0730637686348,783.5353434902249,779.4696055184813,22251.7960665587,486.902127875,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,60,5.771894720640296e-05,_13440001622592201,13440001622592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1036205659639773,n,0.0
14195,45.95079158178549,1.1782254251739868,14,_13440001366375200,2021-10-25,1600,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,KC,vehicle-vehicle,1,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,Slight,equalorhigherthan2,good,KL,2,Main,70.0,75,7.695859627520394e-05,_13440001366375200,13440001366375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2821993986989635,y,0.0
14228,42.64586651262176,0.7753793911385775,26,_13440001034123200,2021-10-26,935,9,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,KT,vehicle-pedestrian,0,702.3707075231065,259.3395467141854,1405.851766218684,1381.7206196531451,16493.955525614092,55494.2219002998,Slight,lessthan2,bad,KL,5,Local,50.0,45,5.771894720640296e-05,_13440001034123200,13440001034123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.6402256351008369,n,0.0
14236,13.630536208835009,0.32453657640083355,18,_13440001482672202,2021-10-26,1259,12,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,WTS,vehicle-vehicle,0,1118.991484117984,944.7939154145477,963.512564271481,738.4922742305085,78414.55441974406,117.984314,Slight,equalorhigherthan2,bad,KL,1,Main,70.0,100,3.847929813760197e-05,_13440001482672202,13440001482672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757252011601945,n,0.0
14242,81.1874112806303,0.8824718617459816,42,_13440001145048202,2021-10-26,1501,15,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,MK,single-vehicle,1,777.7546709679868,528.6041304060742,529.8055212931449,376.47652018226097,20837.8884415658,16472.745760387,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,60,5.771894720640296e-05,_13440001145048202,13440001145048,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9330336019197691,y,1.0
14252,62.980232850474785,0.9261798948599234,23,_13440001240579201,2021-10-26,1810,18,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,1,1,NP,single-vehicle,1,150.2064336961931,113.19925473243585,738.3376716486358,2498.0082873915285,21323.723717271776,22301.5671214082,Slight,lessthan2,good,HKI,3,Secondary,50.0,60,3.847929813760197e-05,_13440001240579201,13440001240579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7382709934989036,y,0.0
14264,23.62879897551498,0.47257597951029956,16,_13440001370334202,2021-10-26,2310,23,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Good,2,1,MOS,vehicle-vehicle,0,1902.765057746045,1629.9639825027857,1678.2051947131115,1164.035549511738,43231.41438866464,8173.5473224287,Slight,equalorhigherthan2,good,NT,2,Main,70.0,60,4.809912267200247e-05,_13440001370334202,13440001370334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.4767999359696862,n,0.0
14288,257.2135928674259,1.3123142493236015,72,_13440001294949200,2021-10-27,1445,14,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,2,C,vehicle-vehicle,0,937.3280717346818,252.54890482409772,1976.932281177865,513.1437033699101,37838.45112924034,474.966307734,Slight,equalorhigherthan2,bad,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440001294949200,13440001294949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5724110120475823,n,0.0
14292,38.280040736162796,0.46682976507515606,35,_13440002135309200,2021-10-27,1645,16,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,MOS,vehicle-pedestrian,0,1143.0165931851473,941.5999692473968,981.8042731455824,1394.603717974072,23895.853581015173,2944.999663486,Slight,lessthan2,good,NT,4,Local,50.0,45,7.695859627520394e-05,_13440002135309200,13440002135309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0937154496046513,n,0.0
14303,10.88110796960863,0.32973054453359485,9,_13440001368218202,2021-10-27,1851,18,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,2,TM,vehicle-vehicle,0,904.8974164528984,604.661747875317,1325.5927514590085,280.16475537545404,70692.88500431036,5717.30281240869,Slight,equalorhigherthan2,good,NT,0,Main,70.0,120,7.695859627520394e-05,_13440001368218202,13440001368218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2090119966231812,n,0.0
14308,78.32476481902067,0.5845131702911991,58,_13440001364458200,2021-10-27,2048,20,Slight,Wednesday,weekday,peak,No,Dull,Not raining,Good,1,1,HV,vehicle-object,0,1471.6050334338656,687.2568729435105,1359.3581165116327,432.6289212638966,3802.608599648825,874.9642668018,Slight,lessthan2,good,HKI,6,Local,50.0,35,5.771894720640296e-05,_13440001364458200,13440001364458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3504269796382875,n,0.0
14312,54.162771964460966,0.501507147819083,46,_13440001143258202,2021-10-27,2210,22,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Good,2,1,YMT,vehicle-vehicle,1,550.0996466377292,121.71541738067076,134.23448600602697,389.9623208680993,34062.54175055447,13773.2767761064,Slight,equalorhigherthan2,good,KL,3,Secondary,50.0,60,5.771894720640296e-05,_13440001143258202,13440001143258,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.1774515644448036,y,1.0
14347,79.98718543159498,2.7581788079860337,8,_13440001503860202,2021-10-28,1857,18,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,5,1,NP,vehicle-vehicle,0,699.7616553979796,534.2893579523648,685.3674773443382,2320.559093639504,43907.54314259995,200.70623852,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,6.733877174080345e-05,_13440001503860202,13440001503860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.998398178949373,n,0.0
14351,7.644030740407595,0.11760047292934761,20,_13440003324243202,2021-10-28,1935,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,2,1,WCH,vehicle-vehicle,1,1159.226591614508,230.82918440495092,577.8703247323018,633.5650118439047,98274.4954140884,1587.89019133,Slight,equalorhigherthan2,good,HKI,1,Main,70.0,100,4.809912267200247e-05,_13440003324243202,13440003324243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38220153702037973,y,1.0
14364,26.958186826741656,0.31715513913813714,24,_13440001365802201,2021-10-29,41,0,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Good,2,1,YMT,vehicle-vehicle,0,688.3652553253909,435.4967533847862,258.57187720222834,663.5288901267166,17108.754456277402,1403.5771414607,Slight,equalorhigherthan2,good,KL,5,Local,70.0,45,3.847929813760197e-05,_13440001365802201,13440001365802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123257784447569,n,0.0
14367,10.086048393472204,0.19396246910523468,15,_13440003337178201,2021-10-29,649,6,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,WCH,vehicle-vehicle,0,1521.2095033329892,288.99673516879943,839.4749459194724,700.5638714931187,64627.785643393945,65.12963,KSI,equalorhigherthan2,bad,HKI,1,Main,70.0,100,3.847929813760197e-05,_13440003337178201,13440003337178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724032262314803,n,0.0
14383,90.44845859790692,0.6957573738300532,60,_13440001486715200,2021-10-29,1210,12,Slight,Friday,weekday,non-peak,Yes,Clear,Not raining,Daylight,1,1,MK,vehicle-pedestrian,0,74.10844971358475,366.9964225709547,752.6666059986287,1056.2975389133824,24435.391367887853,56073.635033559,Slight,lessthan2,good,KL,5,Local,50.0,45,3.847929813760197e-05,_13440001486715200,13440001486715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5074743099651153,n,0.0
14392,64.1924143263995,0.5349367860533292,50,_13440001143258202,2021-10-29,1550,15,Slight,Friday,weekday,non-peak,Yes,Clear,Not raining,Daylight,1,1,YMT,single-vehicle,1,550.5435358178946,119.48259853277813,132.1750003255654,391.2060054714626,34062.54175055447,13773.2767761064,Slight,lessthan2,good,KL,3,Secondary,50.0,60,5.771894720640296e-05,_13440001143258202,13440001143258,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.28384828652799,y,1.0
14406,63.58363762147768,0.4709899083072421,40,_13440001249548200,2021-10-29,1951,19,Slight,Friday,weekday,peak,Yes,Clear,Not raining,Good,2,1,NP,vehicle-vehicle,0,1929.1858908593967,169.6262855730837,1166.5496852623714,727.9840659930437,29563.726653457263,1249.390396348,Slight,equalorhigherthan2,good,HKI,3,Secondary,50.0,60,6.733877174080345e-05,_13440001249548200,13440001249548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.589590940536942,n,0.0
14413,4.635097133188477,0.11884864444073018,14,_13440001624657200,2021-10-30,300,3,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,2,CW,vehicle-vehicle,0,84.18244263863578,242.05731178225304,964.1277934665462,2616.253464519673,68799.55325395822,807.555765484,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001624657200,13440001624657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310783666563198,n,0.0
14461,64.80462455686742,1.0286448342359908,21,_13440001367724200,2021-10-30,2233,22,Slight,Saturday,weekend,non-peak,Yes,Clear,Not raining,Good,2,1,HH,vehicle-vehicle,0,913.9097124363076,670.4829109003434,601.6264049295024,648.5716205616427,37918.65368710604,1152.9055176551,Slight,equalorhigherthan2,good,KL,2,Main,70.0,75,5.771894720640296e-05,_13440001367724200,13440001367724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0859345027079725,n,0.0
14463,104.72943334451408,1.309117916806426,24,_13440001305311200,2021-10-31,3,0,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,WCH,vehicle-vehicle,0,1543.1050120038287,432.0311450092573,966.4362316524868,830.0063337016662,25661.400961582214,1961.1041240776,Slight,equalorhigherthan2,good,HKI,2,Main,70.0,75,5.771894720640296e-05,_13440001305311200,13440001305311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3637263893547535,n,0.0
14474,14.777927300872122,0.33586198411073004,15,_13440001373247201,2021-10-31,900,9,Slight,Sunday,weekend,peak,Yes,Clear,Not raining,Daylight,1,1,CSW,single-vehicle,0,1211.505197110677,753.4254120200089,784.292384374033,353.9966566982859,51651.55731070715,56.388158,Slight,lessthan2,good,KL,1,Main,70.0,100,4.809912267200247e-05,_13440001373247201,13440001373247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851951533914748,n,0.0
14541,66.94996485577008,1.673749121394252,16,_13440001624081202,2021-11-01,1854,18,Slight,Monday,weekday,peak,No,Clear,Not raining,Good,2,1,TM,vehicle-vehicle,0,946.2675076136014,780.1521746911354,1161.8863294887128,418.5344072955139,61429.37029969624,5717.30281240869,Slight,equalorhigherthan2,good,NT,0,Main,70.0,120,7.695859627520394e-05,_13440001624081202,13440001624081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18437280348563,n,0.0
