ACC_NO,timeslot_15min,traveldelay_15min_sum,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,collision,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,ST_LGT_good,Region,FRC_string,SPEED,KPH,edge_degree,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,heavey_involve,roadwork
10011,traveldelay_15min_t4,12.487000565366564,2021-07-28,2030,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,623.4233539526706,144.6752408078689,1372.1510750412783,1286.3548170849033,20936.62604039656,55307.8268543767,good,KL,Local,50.0,45,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10119,traveldelay_15min_t1,0.8967491447240306,2021-07-31,300,3,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1508.0746609596747,888.4789423498088,881.0291948662339,1711.4919762078996,112366.21142883024,673.879130822,good,HKI,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10119,traveldelay_15min_t2,0.1167307768011608,2021-07-31,300,3,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1508.0746609596747,888.4789423498088,881.0291948662339,1711.4919762078996,112366.21142883024,673.879130822,good,HKI,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10119,traveldelay_15min_t3,0.8743497301603774,2021-07-31,300,3,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1508.0746609596747,888.4789423498088,881.0291948662339,1711.4919762078996,112366.21142883024,673.879130822,good,HKI,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10119,traveldelay_15min_t4,3.1194115794180104,2021-07-31,300,3,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1508.0746609596747,888.4789423498088,881.0291948662339,1711.4919762078996,112366.21142883024,673.879130822,good,HKI,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10330,traveldelay_15min_t1,12.964436141225818,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,1128.9011857151268,572.0646031660428,2261.1657703406595,535.0761482995621,19916.423443332704,27301.2782953367,bad,HKI,Local,50.0,35,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10330,traveldelay_15min_t2,32.34693349575298,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,1128.9011857151268,572.0646031660428,2261.1657703406595,535.0761482995621,19916.423443332704,27301.2782953367,bad,HKI,Local,50.0,35,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10330,traveldelay_15min_t3,15.348985537997068,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,1128.9011857151268,572.0646031660428,2261.1657703406595,535.0761482995621,19916.423443332704,27301.2782953367,bad,HKI,Local,50.0,35,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10330,traveldelay_15min_t4,10.89292559507386,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,1128.9011857151268,572.0646031660428,2261.1657703406595,535.0761482995621,19916.423443332704,27301.2782953367,bad,HKI,Local,50.0,35,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10331,traveldelay_15min_t1,35.953162852490074,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,901.9353645129142,746.7039712300519,2547.9577447489523,512.2201507604801,9639.682800057608,10213.9011921149,good,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,n,0.0
10331,traveldelay_15min_t2,29.503996012700405,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,901.9353645129142,746.7039712300519,2547.9577447489523,512.2201507604801,9639.682800057608,10213.9011921149,good,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,n,0.0
10331,traveldelay_15min_t3,17.77605490989089,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,901.9353645129142,746.7039712300519,2547.9577447489523,512.2201507604801,9639.682800057608,10213.9011921149,good,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,n,0.0
10331,traveldelay_15min_t4,21.123507723350613,2021-08-04,2005,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,901.9353645129142,746.7039712300519,2547.9577447489523,512.2201507604801,9639.682800057608,10213.9011921149,good,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,n,0.0
10466,traveldelay_15min_t1,9.169688891718543,2021-08-07,1512,15,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,808.220906697621,1090.0392686533714,1124.583861625637,794.3870366147022,13538.04873259778,1990.99357211297,good,KL,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10466,traveldelay_15min_t2,4.619404182703036,2021-08-07,1512,15,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,808.220906697621,1090.0392686533714,1124.583861625637,794.3870366147022,13538.04873259778,1990.99357211297,good,KL,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10466,traveldelay_15min_t3,2.47346095433386,2021-08-07,1512,15,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,808.220906697621,1090.0392686533714,1124.583861625637,794.3870366147022,13538.04873259778,1990.99357211297,good,KL,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10466,traveldelay_15min_t4,0.2399253629964472,2021-08-07,1512,15,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,808.220906697621,1090.0392686533714,1124.583861625637,794.3870366147022,13538.04873259778,1990.99357211297,good,KL,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10482,traveldelay_15min_t1,0.6815551245698253,2021-08-07,1840,18,Slight,Saturday,weekend,peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,583.3777794374987,220.6114125516833,77.4103069272629,752.9861051567727,41942.77179797288,196.134658,good,KL,Main,70.0,60,3.847929813760197e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
10482,traveldelay_15min_t2,1.271027561402521,2021-08-07,1840,18,Slight,Saturday,weekend,peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,583.3777794374987,220.6114125516833,77.4103069272629,752.9861051567727,41942.77179797288,196.134658,good,KL,Main,70.0,60,3.847929813760197e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
10482,traveldelay_15min_t3,0.2856690786504496,2021-08-07,1840,18,Slight,Saturday,weekend,peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,583.3777794374987,220.6114125516833,77.4103069272629,752.9861051567727,41942.77179797288,196.134658,good,KL,Main,70.0,60,3.847929813760197e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
10482,traveldelay_15min_t4,2.316544879816351,2021-08-07,1840,18,Slight,Saturday,weekend,peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,583.3777794374987,220.6114125516833,77.4103069272629,752.9861051567727,41942.77179797288,196.134658,good,KL,Main,70.0,60,3.847929813760197e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
10510,traveldelay_15min_t1,0.2075876578307608,2021-08-08,940,9,Slight,Sunday,weekend,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1164.4391839833338,228.20710719085704,581.5404311330825,637.3385929243477,98274.4954140884,1587.89019133,bad,HKI,Main,70.0,100,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10510,traveldelay_15min_t2,3.391523450663403,2021-08-08,940,9,Slight,Sunday,weekend,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1164.4391839833338,228.20710719085704,581.5404311330825,637.3385929243477,98274.4954140884,1587.89019133,bad,HKI,Main,70.0,100,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10510,traveldelay_15min_t3,5.8270260814894685,2021-08-08,940,9,Slight,Sunday,weekend,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1164.4391839833338,228.20710719085704,581.5404311330825,637.3385929243477,98274.4954140884,1587.89019133,bad,HKI,Main,70.0,100,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10510,traveldelay_15min_t4,0.5813428119892347,2021-08-08,940,9,Slight,Sunday,weekend,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1164.4391839833338,228.20710719085704,581.5404311330825,637.3385929243477,98274.4954140884,1587.89019133,bad,HKI,Main,70.0,100,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10525,traveldelay_15min_t1,30.0820464439902,2021-08-08,1455,14,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,626.1830477573991,1007.5504035577798,974.8382802177474,1043.9360397558837,64148.27903500254,7004.6662898686,bad,KL,Secondary,50.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,n,0.0
10525,traveldelay_15min_t2,28.349300477133944,2021-08-08,1455,14,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,626.1830477573991,1007.5504035577798,974.8382802177474,1043.9360397558837,64148.27903500254,7004.6662898686,bad,KL,Secondary,50.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,n,0.0
10525,traveldelay_15min_t3,12.687889107387718,2021-08-08,1455,14,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,626.1830477573991,1007.5504035577798,974.8382802177474,1043.9360397558837,64148.27903500254,7004.6662898686,bad,KL,Secondary,50.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,n,0.0
10525,traveldelay_15min_t4,2.957982260683905,2021-08-08,1455,14,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,2,vehicle-vehicle,626.1830477573991,1007.5504035577798,974.8382802177474,1043.9360397558837,64148.27903500254,7004.6662898686,bad,KL,Secondary,50.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,n,0.0
10621,traveldelay_15min_t1,57.3854557937917,2021-08-10,1624,16,Serious,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,3,3,vehicle-vehicle,735.9373472975963,282.133468359486,499.9055552345983,391.6097742559866,70512.62991568857,1170.5158015103,bad,HKI,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10621,traveldelay_15min_t2,50.93320988405785,2021-08-10,1624,16,Serious,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,3,3,vehicle-vehicle,735.9373472975963,282.133468359486,499.9055552345983,391.6097742559866,70512.62991568857,1170.5158015103,bad,HKI,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10621,traveldelay_15min_t3,65.92718713375375,2021-08-10,1624,16,Serious,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,3,3,vehicle-vehicle,735.9373472975963,282.133468359486,499.9055552345983,391.6097742559866,70512.62991568857,1170.5158015103,bad,HKI,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10621,traveldelay_15min_t4,39.41539747000717,2021-08-10,1624,16,Serious,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,3,3,vehicle-vehicle,735.9373472975963,282.133468359486,499.9055552345983,391.6097742559866,70512.62991568857,1170.5158015103,bad,HKI,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10684,traveldelay_15min_t1,9.91138858572949,2021-08-11,2315,23,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1610.0709861845066,799.5400826698099,945.5437539790156,1630.6027365168354,81796.39053870428,0.0,bad,HKI,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10684,traveldelay_15min_t2,0.1374998764903864,2021-08-11,2315,23,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1610.0709861845066,799.5400826698099,945.5437539790156,1630.6027365168354,81796.39053870428,0.0,bad,HKI,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10684,traveldelay_15min_t3,0.0741377829331095,2021-08-11,2315,23,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1610.0709861845066,799.5400826698099,945.5437539790156,1630.6027365168354,81796.39053870428,0.0,bad,HKI,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10694,traveldelay_15min_t1,2.3991472573125785,2021-08-12,750,7,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,922.7888835578956,559.7210821153952,367.9298510899752,442.8683483095068,30841.8135265909,1130.181864006,bad,KL,Main,70.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10694,traveldelay_15min_t2,22.6175454085026,2021-08-12,750,7,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,922.7888835578956,559.7210821153952,367.9298510899752,442.8683483095068,30841.8135265909,1130.181864006,bad,KL,Main,70.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10694,traveldelay_15min_t3,32.92720690496145,2021-08-12,750,7,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,922.7888835578956,559.7210821153952,367.9298510899752,442.8683483095068,30841.8135265909,1130.181864006,bad,KL,Main,70.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10694,traveldelay_15min_t4,24.72166336267125,2021-08-12,750,7,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,922.7888835578956,559.7210821153952,367.9298510899752,442.8683483095068,30841.8135265909,1130.181864006,bad,KL,Main,70.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10745,traveldelay_15min_t1,23.849093415990424,2021-08-13,835,8,Slight,Friday,weekday,peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1210.0007139104323,652.3384047543202,669.1466461023344,1528.233711887723,14083.135332975256,2994.0119625983,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10745,traveldelay_15min_t2,1.8373424955066435,2021-08-13,835,8,Slight,Friday,weekday,peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1210.0007139104323,652.3384047543202,669.1466461023344,1528.233711887723,14083.135332975256,2994.0119625983,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10745,traveldelay_15min_t3,20.14220757231597,2021-08-13,835,8,Slight,Friday,weekday,peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1210.0007139104323,652.3384047543202,669.1466461023344,1528.233711887723,14083.135332975256,2994.0119625983,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10745,traveldelay_15min_t4,12.908981673323009,2021-08-13,835,8,Slight,Friday,weekday,peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,1210.0007139104323,652.3384047543202,669.1466461023344,1528.233711887723,14083.135332975256,2994.0119625983,good,NT,Secondary,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10770,traveldelay_15min_t1,0.421436038154217,2021-08-13,1735,17,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,3,4,vehicle-vehicle,1941.503624003972,2508.635948532137,2707.1947620909696,2451.9537474050057,58809.30938259679,3083.6169497959,good,NT,Main,100.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,1.0
10770,traveldelay_15min_t2,0.2411160302017177,2021-08-13,1735,17,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,3,4,vehicle-vehicle,1941.503624003972,2508.635948532137,2707.1947620909696,2451.9537474050057,58809.30938259679,3083.6169497959,good,NT,Main,100.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,1.0
10770,traveldelay_15min_t3,1.535767698094162,2021-08-13,1735,17,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,3,4,vehicle-vehicle,1941.503624003972,2508.635948532137,2707.1947620909696,2451.9537474050057,58809.30938259679,3083.6169497959,good,NT,Main,100.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,1.0
10770,traveldelay_15min_t4,1.7186763331972894,2021-08-13,1735,17,Serious,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,3,4,vehicle-vehicle,1941.503624003972,2508.635948532137,2707.1947620909696,2451.9537474050057,58809.30938259679,3083.6169497959,good,NT,Main,100.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,1.0
10782,traveldelay_15min_t1,25.694766671535685,2021-08-13,2218,22,Slight,Friday,weekday,non-peak,Yes,Clear,Not raining,Good,2,2,vehicle-vehicle,540.3266001717293,205.09828948102484,746.00620087051,1109.5543310631383,19914.59079177274,2422.5673790129,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10782,traveldelay_15min_t2,11.031321728966777,2021-08-13,2218,22,Slight,Friday,weekday,non-peak,Yes,Clear,Not raining,Good,2,2,vehicle-vehicle,540.3266001717293,205.09828948102484,746.00620087051,1109.5543310631383,19914.59079177274,2422.5673790129,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10782,traveldelay_15min_t3,6.834037416100094,2021-08-13,2218,22,Slight,Friday,weekday,non-peak,Yes,Clear,Not raining,Good,2,2,vehicle-vehicle,540.3266001717293,205.09828948102484,746.00620087051,1109.5543310631383,19914.59079177274,2422.5673790129,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10782,traveldelay_15min_t4,8.593283116628038,2021-08-13,2218,22,Slight,Friday,weekday,non-peak,Yes,Clear,Not raining,Good,2,2,vehicle-vehicle,540.3266001717293,205.09828948102484,746.00620087051,1109.5543310631383,19914.59079177274,2422.5673790129,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10805,traveldelay_15min_t1,1.7056072979499075,2021-08-14,1341,13,Slight,Saturday,weekend,non-peak,No,Clear,Light rain,,3,1,vehicle-vehicle,523.2879603012886,531.4312027316739,519.9755396069086,552.4539576831489,77531.3167024309,747.669869,bad,NT,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10805,traveldelay_15min_t2,1.053576912608169,2021-08-14,1341,13,Slight,Saturday,weekend,non-peak,No,Clear,Light rain,,3,1,vehicle-vehicle,523.2879603012886,531.4312027316739,519.9755396069086,552.4539576831489,77531.3167024309,747.669869,bad,NT,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10805,traveldelay_15min_t3,1.9665312541288849,2021-08-14,1341,13,Slight,Saturday,weekend,non-peak,No,Clear,Light rain,,3,1,vehicle-vehicle,523.2879603012886,531.4312027316739,519.9755396069086,552.4539576831489,77531.3167024309,747.669869,bad,NT,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10805,traveldelay_15min_t4,1.633894523198058,2021-08-14,1341,13,Slight,Saturday,weekend,non-peak,No,Clear,Light rain,,3,1,vehicle-vehicle,523.2879603012886,531.4312027316739,519.9755396069086,552.4539576831489,77531.3167024309,747.669869,bad,NT,Main,70.0,70,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
10812,traveldelay_15min_t1,2.9616466162570863,2021-08-14,1500,15,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1288.4952784847774,182.5295882566101,659.7462407171897,717.2708514179475,78194.67471663414,65.12963,bad,HKI,Main,70.0,100,2.885947360320148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
